"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"96",0.932039847977095,-2.09037272814791,3.99941608071827,-0.0570189281593927,-10.3701601915622,-2.09965375051968,0.0685128715663355,-1.24151940515172,NA,-0.664425223545772,NA,NA,NA,10,-42.3787196402648,108.363996657579,8.12911113952626,0.00151606065313153
"160",1.17473634102779,-0.684568020152245,4.08737609518294,0.0701427481635414,-6.00029054239751,0.698302849733353,0.321420579320326,-0.741289947871969,NA,NA,9.92853855282381,NA,NA,10,-42.3907582338519,108.388073844753,8.15318832670039,0.0014979188351657
"558",93.0211040689956,-1.27395045141354,108.374373333159,0.412003993747721,NA,-2.55168281050104,-0.274200117666171,NA,2.47371271722753,NA,NA,NA,0.0256732961867112,9,-43.7951409792464,108.493507764945,8.25862224689193,0.00142099842593645
"76",0.512169429255901,-0.227441257629457,3.56258483086959,-0.0399179209845909,-4.11649967748407,NA,-0.205459056738091,NA,NA,-1.25064774346239,NA,NA,NA,8,-45.1052538424217,108.496221970558,8.26133645250513,0.00141907129293901
"20",0.546689689246312,-0.105391736948366,3.43904832099004,-0.651485247683564,-3.53210615133252,NA,NA,-3.89910817417733,NA,NA,NA,NA,NA,7,-46.3801206068296,108.510241213659,8.27535569560668,0.00140915892179397
"992",0.643836088695031,-7.63859241801817,3.65699729711628,0.693266571879537,-23.6013361181193,-10.1353955104685,6.30710392578683,5.9482738630925,NA,-1.64149254449117,-13.258308998783,3.84086928343413,10.348659047485,13,-38.1945240749579,108.664910218881,8.43002470082871,0.00130428958655796
"832",26.8335564505522,-4.60545864180557,29.7175603697967,2.65961893400306,-13.0918678205792,-4.78758308493129,1.36499660298151,10.5433121485554,3.04603970978981,NA,NA,-2.3857001258588,2.21323975050252,12,-39.7097851397866,108.707705872794,8.47282035474095,0.00127667710084217
"432",0.921579521540928,-2.82770528465503,3.43072024723505,1.42001484979929,-8.90805446335139,-2.90927979970192,0.272399272674117,NA,2.71842295876285,NA,5.0304583918601,1.7859432096943,NA,11,-41.1864960190875,108.772992038175,8.53810652012248,0.00123567527840763
"526",0.628351679944937,-0.124601847583561,3.57953127281661,-0.11239844721497,NA,-1.53923110492343,0.710746972235624,NA,NA,NA,NA,NA,1.35359601956496,8,-45.2827746936999,108.851263673114,8.61637815506143,0.00118825017919078
"704",27.5959139424322,-5.26898204760342,30.2940292588444,1.61954133415852,-15.0794806047589,-5.83689502866303,2.17919898950579,6.40361068805329,2.48763175874723,NA,-2.48784877613875,NA,3.15906345125872,12,-39.8463655861892,108.980866765599,8.74598124754613,0.00111369157562079
"12",0.500078000853202,-0.29817644459619,3.46745579196672,0.17382351069904,-3.97428514322242,NA,0.206383962949948,NA,NA,NA,NA,NA,NA,7,-46.6598885425995,109.069777085199,8.83489156714634,0.00106526658380674
"288",0.823669649079349,-2.53536149516954,3.76623317373866,0.193699908159108,-11.6826669430033,-2.66274971628534,-0.016362753004483,-0.273166138865957,NA,NA,NA,-3.34631279515828,NA,10,-42.7353225346514,109.077202446352,8.8423169282994,0.00106131892199044
"512",0.476987455489138,-2.73025474993376,3.37328807661909,4.20769698741324,-8.45662742795065,-2.64453696896493,-0.371112383119965,12.737178708907,4.1177534664199,-1.29722012821883,5.62496587064032,-0.859918446271707,NA,13,-38.4327018334096,109.141265735785,8.90638021773208,0.00102786183472209
"448",25.5926586311875,-3.8608084521509,28.1273349718133,3.52619700322529,-10.40424112148,-3.76866731137951,-0.114132427919057,11.7434161881283,4.15251706903572,NA,2.32845408114514,-3.09844744194182,NA,12,-39.9340253188546,109.15618623093,8.92130071287698,0.00102022226294504
"464",1.14274841906171,0.502578068808672,4.17128355127401,0.00957016340622607,-3.30815758981626,2.52642905145225,-0.314879868609669,NA,NA,-0.850601903795623,13.6146093592521,-2.65047989606281,NA,11,-41.4201391421801,109.24027828436,9.00539276630752,0.000978215272333297
"496",0.591595908107825,-1.92777281497671,3.46711095062781,1.3382007138892,-6.42941319461537,-1.70928526044723,-0.0589932049434522,NA,2.72840836708227,-0.993415142935612,7.33721808587237,2.50326664580255,NA,12,-40.0239726801895,109.336080953599,9.10119543554671,0.000932462024277883
"622",0.394877135207277,-0.677805194985887,3.44661685688531,0.65017376597826,NA,-2.38008906197125,-0.299494389509682,NA,2.01214115528643,-1.38622572991196,NA,NA,1.13683786113783,10,-42.8666232415157,109.339803860081,9.1049183420281,0.00093072790431331
"1008",0.599374141286901,-7.07091066129948,3.54625618262989,0.118997805773975,-20.8372441571167,-9.50012782368067,5.23565009356697,NA,0.864939580438539,-1.57929033647756,-10.4362678311187,6.32405627833023,8.37424405088295,13,-38.6196166696384,109.515095408242,9.28020989018972,0.000852626170448025
