"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"672",1.25364601496357,1.4897692997627,3.00431072766578,-0.21873396999647,-0.0979923060118409,0.549213149653662,0.448923152501396,-0.288537272147642,NA,NA,-0.0844088053224801,NA,0.509040607455737,11,-142.457695886533,311.315391773066,11.7112864796361,0.000453379407224437
"348",1.3691640554457,1.22616887400355,3.05765282225806,-0.232525241025608,-1.49205946398881,NA,0.417508433405763,-0.46288015866643,NA,-0.130158864503048,NA,0.664360743160868,NA,10,-144.093119144286,311.792795665621,12.1886903721908,0.000357104112959789
"464",1.28288525332638,1.55493171873107,3.04374831014359,-0.112529599399536,-0.319913364081563,0.686607462199741,0.320639189231907,NA,NA,-0.193757665666396,1.10343354334263,0.218425404078614,NA,11,-142.85086033549,312.101720670981,12.4976153775507,0.000305993808939445
"224",1.29290975059979,1.62855084038407,3.03302896451153,-0.196552246020722,0.0666928081132119,0.766037797851324,0.329547386880029,-0.277910806497375,NA,-0.152484698949846,1.13103647917584,NA,NA,11,-142.935385305817,312.270770611634,12.6666653182042,0.000281192615576987
"416",1.26785802375506,1.46609867763118,3.01163629970597,-0.202503440373379,-0.449953525053425,0.636656610703438,0.320850945474072,-0.540961935104143,NA,NA,0.988954258219618,0.229357019184182,NA,11,-142.952219945255,312.30443989051,12.7003345970795,0.000276498462331609
"352",1.3149047347053,1.35566483446503,3.01153197374315,-0.23039496567151,-0.703164303816407,0.31495589541774,0.415554224200578,-0.453166745218702,NA,-0.164838633285455,NA,0.283753148978204,NA,11,-142.986717897162,312.373435794324,12.769330500894,0.000267122487490884
"976",1.26382583886872,1.28270270482825,2.98702698279667,-0.216351487374885,-1.19289419483982,0.200313664077365,0.657707337554281,NA,NA,-0.225588391592119,-1.01172757947555,0.481664903889925,0.724400236059231,12,-141.554037448961,312.396210491142,12.7921051977113,0.000264097924219205
"880",1.26933832755294,1.42604178960774,2.99894008740669,-0.215854136224566,-0.832569375695202,0.500259766437816,0.535118631825806,NA,0.105509008452706,-0.177907618704898,NA,0.380213155215875,0.450652613394794,12,-141.568530021009,312.425195635238,12.8210903418073,0.000260298067382446
"92",1.43913224015505,1.50222523717659,3.13782268614522,-0.270454772186582,-0.125117789721524,NA,0.253504306682291,-0.423116838633824,NA,-0.0712469220117635,NA,NA,NA,9,-145.875020016922,312.653265840296,13.0491605468658,0.000232244868997417
"864",1.25368469200495,1.43597176539107,3.00518806384806,-0.191996324045638,-0.867586121773845,0.495360286553707,0.572997387218302,0.0308008694728083,NA,-0.210677540664651,NA,0.396410365165036,0.575461594503085,12,-141.687193005801,312.662521604822,13.0584163113915,0.000231172550283766
