"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"110",33.1514783342868,2.2091219478,21.0500421389372,0.106349936094567,NA,-0.166070953736954,-0.354678389129514,NA,0.561351929164965,-0.0586877551890553,NA,NA,NA,9,-193.924801439848,408.752828686147,8.48174304302063,0.00254441065571232
"2",28.339531589398,2.1957502632003,22.223392509874,0.0440675735753235,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-198.925522578876,408.760136066843,8.48905042371695,0.00253513112963826
"3",28.9504369919819,2.19329868825362,22.8763257929585,NA,-0.00620641922559978,NA,NA,NA,NA,NA,NA,NA,NA,5,-198.942922330834,408.794935570759,8.52384992763268,0.00249140201789916
"752",1.65055080019335,3.0418675800769,2.75104416810811,0.353115146557666,0.889786048259193,1.35540193399165,-0.906662336016815,NA,0.259537340199169,0.108260614915657,5.26138958188616,NA,-0.420534922123843,12,-189.809417806701,408.906971206622,8.63588556349538,0.00235567613751032
"13",29.2129191096326,2.14833178588418,23.2270334464036,NA,NA,-0.184804281452079,-0.424716988840191,NA,NA,NA,NA,NA,NA,6,-197.866518708566,409.025345109441,8.75425946631441,0.00222029671436951
"592",1.52455647683938,2.53914909579928,2.81575223870449,0.2927922384644,0.144985914797886,-0.198510513477856,-0.687314181829651,NA,NA,-0.0567630111582882,NA,NA,0.142545001069439,10,-192.749758977469,409.106075331988,8.83498968886141,0.00213245890801089
"10",26.0942380323262,2.16147382665162,20.880155666498,0.139885641798563,NA,NA,-0.434697766651406,NA,NA,NA,NA,NA,NA,6,-197.940934985082,409.174177662471,8.9030920193448,0.00206106855752499
"144",33.2358568755388,2.8747083129781,20.6567765420566,0.330884560435242,0.956302058533089,1.71990595469305,-0.723029151077363,NA,NA,NA,5.8745915755669,NA,NA,9,-194.146191496394,409.19560879924,8.92452315611388,0.00203910094438133
"432",28.2936559350487,2.10094680731199,15.8596804030722,0.274126731453333,-1.25227026546126,0.435607738638877,-0.527422529119585,NA,0.475078418542646,NA,2.44175246868109,0.845824445086295,NA,11,-191.411681462908,409.223362925817,8.95227728269043,0.00201099964424612
"736",1.52527287100132,3.21442340503607,2.89938420379807,0.553429416869962,1.17379020950556,1.62381228224927,-0.956508581600666,0.840769950537758,NA,-0.0416952375631702,6.06390368650285,NA,-0.280392281531737,12,-190.103523211872,409.495182016964,9.22409637383788,0.00175544500400704
"624",1.66749696700421,2.47304050560143,2.69516558863408,0.273150811404521,0.168080163129995,-0.200346768571854,-0.749263080299361,NA,0.382494654619812,0.0953385556566596,NA,NA,0.0468442251355801,11,-191.638282310847,409.676564621694,9.40547897856749,0.0016032472214117
"20",29.6185481156479,2.20762615493101,17.3874099220939,-0.35567226388254,-0.433534578868159,NA,NA,-2.12811053382146,NA,NA,NA,NA,NA,7,-197.002661802332,409.755323604665,9.48423796153867,0.00154133911605761
"816",23.9724517760575,1.69927555801991,15.2581285429342,0.269172941928187,-2.22802872384953,-0.365866023019216,-0.385868617022308,NA,0.527372967897095,NA,NA,1.15582333771084,0.199979199851339,11,-191.719455611754,409.838911223508,9.56782558038196,0.0014782482694462
"320",37.2207143281325,1.65203559556682,22.7199144340097,0.325732132981876,-2.1912018814868,-0.451605898898585,-0.468873993563005,0.283692337205039,0.587508032462211,NA,NA,1.17406105587968,NA,11,-191.74393748729,409.88787497458,9.61678933145362,0.00144249738922856
"368",34.5457567732624,1.65143164052989,22.2995785758761,0.269552777664337,-2.18773382004506,-0.452669959945276,-0.486395865401477,NA,0.564371229243711,0.036404685413658,NA,1.14830326617107,NA,11,-191.760203325382,409.920406650764,9.64932100763775,0.00141922375596011
"56",32.9288270435339,2.22620077330937,19.7229349438876,-0.0643831131501781,-0.108327636895371,-0.125601612650122,NA,-0.445740769926792,0.552027075769643,NA,NA,NA,NA,9,-194.719403701601,410.342033209654,10.0709475665276,0.00114946520142224
"992",1.56571220887384,2.53874770865476,2.983106149405,0.562964504113412,-1.09380514315271,0.57836047414898,-0.820682792149288,0.579876984605948,NA,-0.0672211725070364,3.4377874224511,0.917853471260627,-0.0546913855524434,13,-189.127549549723,410.530961168412,10.2598755252856,0.00104585299183719
"688",26.2814434634952,2.71336944016094,13.3831956130893,0.224942767302277,0.789501283891525,1.32585146753999,-0.678476580524968,NA,0.442194991233701,NA,4.79770041460025,NA,-0.27624629465026,11,-192.082714760024,410.565429520048,10.2943438769221,0.00102798300703083
"184",33.5636025842674,2.7589805334084,20.2422644042206,0.0514168119059528,0.499109680340349,1.32759700879619,NA,-0.150962191332961,0.471835821089482,NA,4.20249120635464,NA,NA,10,-193.533876283089,410.674309943227,10.403224300101,0.000973515458671037
"240",34.2272625200073,2.71153006196654,20.8212426805603,0.235529003873945,0.736299758962864,1.35805253525839,-0.595536374666011,NA,0.442531494956959,0.0480839933826341,4.47410020338042,NA,NA,11,-192.144106688446,410.688213376892,10.4171277337657,0.000966771323688763
"12",27.9310816386651,2.14245693668158,22.0471570305933,0.207284684458029,0.170406780798646,NA,-0.637697730259877,NA,NA,NA,NA,NA,NA,7,-197.498756207036,410.747512414073,10.4764267709466,0.0009385277919436
"399",33.0785258924914,2.51673226843157,26.2534553820266,NA,-0.182576630497325,1.19678078402439,-0.522011477451105,NA,NA,NA,4.5271583464874,0.450568712299888,NA,9,-194.936226181516,410.775678169484,10.504592526358,0.000925403252381369
"152",32.9830732454862,2.82668231073035,20.2069674063663,-0.188962156221086,0.283375312407851,1.43730373906282,NA,-1.64481442606783,NA,NA,4.84079606003892,NA,NA,9,-194.966339920599,410.835905647649,10.5648200045224,0.000897951315037904
"6",29.9605154233126,2.19491992421145,22.8077458505594,0.0763599715367474,NA,-0.131401778346045,NA,NA,NA,NA,NA,NA,NA,6,-198.801070730678,410.894449153663,10.6233635105365,0.00087204767793533
"14",28.6831300705702,2.15241793391521,22.0754138045085,0.19773923789089,NA,-0.23684936114207,-0.494051576834391,NA,NA,NA,NA,NA,NA,7,-197.585610122256,410.921220244513,10.6501346013867,0.000860452620340647
"560",21.3061486017755,2.20304127968528,9.86794182326903,0.156935782398816,0.115359616960705,-0.102468594940406,-0.47317259591785,NA,0.550566020974513,NA,NA,NA,0.138821843074389,10,-193.664438195976,410.935433769001,10.6643481258751,0.000854359265802396
"112",33.9631603645587,2.1686055392444,20.9315104267189,0.159660262653856,0.133670638409302,-0.16526657757496,-0.547310837576606,NA,0.578730001386821,0.0267801804000871,NA,NA,NA,10,-193.681202078928,410.968961534905,10.6978758917789,0.000840156268382917
"64",33.9879990268377,2.17677680040948,20.0741179500286,0.152504142294754,0.124625527487152,-0.168690305211486,-0.524196841949848,-0.00354581299525866,0.566645258253558,NA,NA,NA,NA,10,-193.686462246422,410.979481869894,10.7083962267675,0.000835748508630468
"136",29.3842219650273,2.96163530190582,20.5586197034538,0.125784572238889,0.754913472415653,1.84172937362641,NA,NA,NA,NA,5.89466245178468,NA,NA,8,-196.347152531919,410.980019349553,10.7089337064267,0.000835523939895298
"655",30.9416473781979,2.8495439178792,24.0343004526082,NA,0.930851607968241,1.67626083087764,-0.620238446058185,NA,NA,NA,5.95273763707385,NA,-0.207125007607391,9,-195.043975061977,410.991175930405,10.7200902872789,0.000830876120196956
"160",33.4962673181602,2.80518190730297,20.5370251453209,0.102692422412726,0.655446801021946,1.51142077745998,-0.590740696130112,-0.915464655661018,NA,NA,5.25843136479127,NA,NA,10,-193.780706934764,411.167971246578,10.8968856034516,0.000760581332818671
"4",30.3346910670356,2.18994933313422,20.4083963691119,0.0564729211339703,-0.00392453784959711,NA,NA,NA,NA,NA,NA,NA,NA,6,-198.947423870093,411.187155432493,10.9160697893669,0.000753320644242455
"400",34.3255219901218,2.43012643136499,24.8181069193759,0.375471603644682,-0.457310483166125,1.07011495225689,-0.730594550571582,NA,NA,NA,4.48264310763703,0.613463137630968,NA,10,-193.80101627217,411.20858992139,10.9375042782638,0.000745290231561748
"28",27.1240075864012,2.1638663138139,18.7777421572768,-0.160882930920161,-0.21403763823799,NA,-0.411574179152193,-1.62669903044636,NA,NA,NA,NA,NA,8,-196.482201518297,411.250117322308,10.9790316791817,0.000729974801185772
"640",1.56298174400839,2.51722443712599,2.85246663522137,0.639353817740771,0.501440304063871,-0.149965361996724,-0.885799051064098,1.48584956222217,0.543789482638349,0.0870538023827323,NA,NA,0.0539031277243723,12,-191.053771795935,411.39567918509,11.124593541964,0.00067873385407601
"24",32.5615159826117,2.20248338359807,19.3288752395677,-0.395486123983452,-0.475150973745758,-0.239190810637542,NA,-2.26137547766447,NA,NA,NA,NA,NA,8,-196.557885610339,411.401485506393,11.1303998632669,0.000676766238192519
"208",25.7172775531408,2.89634093115673,13.4940489314409,0.296205817260712,0.887268767590724,1.63007609544757,-0.632338131416396,NA,NA,-0.141104095687266,5.63108992869855,NA,NA,10,-193.979874576169,411.566306529388,11.2952208862615,0.00062322986229481
"608",1.51977700219232,2.54516320303275,2.83993597161059,0.347251017223847,0.192933449829702,-0.189656414670295,-0.703679221335183,0.219091497703244,NA,-0.0684684118831358,NA,NA,0.156585223345839,11,-192.730663315594,411.861326631187,11.5902409880609,0.000537756233653274
