"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"348",250.404756958269,1.06944136434334,375.566718433308,-0.0635286108749436,0.918574420547009,NA,-0.00630129899563496,-1.23510437538187,NA,-0.534192126242291,NA,-0.531794730728408,NA,10,-85.0874814899039,193.781520356857,7.79581561259775,0.00256286374215428
"304",275.02703678191,0.903000262250682,412.622503960371,0.17562893805314,0.61847871164205,-0.0457205313229257,-0.330815859874388,NA,0.472489706203751,NA,NA,-0.210488218365366,NA,10,-85.1223900729215,193.851337522892,7.86563277863297,0.00247494135188298
"560",276.776740092754,0.872940654554944,415.081870373364,0.15496995917791,0.167618973745771,-0.0379664614000396,-0.201854804997935,NA,0.437589776071582,NA,NA,NA,0.233678409037478,10,-85.1261057995062,193.858768976062,7.87306423180229,0.00246576221065694
"336",220.530575475497,1.01748446784076,331.141066228116,0.197435882274585,0.700566434150034,-0.227822330271287,-0.216728431503555,NA,NA,-0.562651891656525,NA,-0.280917956116939,NA,10,-85.1743320996212,193.955221576292,7.9695168320323,0.0023496694832319
"64",156.522813202617,0.823362650364173,235.18352412146,0.0242810758714213,0.0494364859223958,-0.144386441888748,-0.224989745210814,-0.59218067965438,0.397956136408053,NA,NA,NA,NA,10,-85.2538863834526,194.114330143954,8.12862539969507,0.00216998529059111
"208",108.157816278593,0.601168091414465,163.079575561598,0.207242005140213,-0.129822964095316,-0.984162998892134,-0.21763105105205,NA,NA,-0.59956387712846,-2.07000625159454,NA,NA,10,-85.2584067466432,194.123370870336,8.13766612607625,0.00216019830598721
"240",138.446542253281,0.470826657654235,208.159553171597,0.101755622133411,-0.2699406884689,-1.05273916828678,-0.124316692033482,NA,0.518587533231092,-0.51229297139813,-3.02293209376871,NA,NA,11,-83.8825250562778,194.165050112556,8.17934536829634,0.00211564642627165
"720",161.635723575976,0.382591290497212,243.49174081367,0.232454941152329,-0.541658780784914,-1.30671708689368,0.23033421318024,NA,NA,-0.681413782079448,-4.60354611755168,NA,1.09142741394158,11,-83.8998777001359,194.199755400272,8.21405065601257,0.0020792510584935
"783",161.06692075746,0.913989020586761,242.395180647432,NA,0.454795544008606,-0.0556058571518099,-0.127599597034147,NA,NA,NA,NA,-0.151204280945696,0.454746469628335,9,-86.6498598081475,194.202945422747,8.21724067848737,0.0020759372731548
"160",142.680429626202,0.431864123499208,214.893778537822,-0.141202005436518,-0.520110670405842,-0.936044105330764,-0.103209538036972,-2.01385812735988,NA,NA,-2.00931447510673,NA,NA,10,-85.3673835606945,194.341324498438,8.35561975417892,0.00193716044318879
"688",153.191028025855,0.307503572379481,231.359750061045,0.164993653045092,-0.437086816414297,-1.12057800551196,0.0402588407581893,NA,0.533987893570023,NA,-4.36753896023816,NA,0.961011970079922,11,-84.0179975012985,194.435995002597,8.45029025833762,0.00184760085008902
"544",250.767889016989,0.812271543562979,376.309112171055,-0.0800153139752948,-0.184279669362894,-0.182423248748913,-0.0241702664562961,-1.56091607425133,NA,NA,NA,NA,0.248791083168611,10,-85.5306496622994,194.667856701648,8.68215195738858,0.00164535655280021
"399",126.637584791128,0.640755782755346,190.937797867839,NA,0.211624518323078,-0.602183467838426,-0.351287363483734,NA,NA,NA,-0.989181735253017,-0.0721072863063719,NA,9,-86.9645329805318,194.832291767515,8.84658702325586,0.001515491149057
"288",169.410062696313,0.838935876198173,254.770903382784,-0.0978320099345965,0.275110289003961,-0.21802448034934,-0.133664889923507,-1.71317335794726,NA,NA,NA,-0.233377655477757,NA,10,-85.6500960230031,194.906749423055,8.92104467879608,0.00146010850207618
"656",114.251927720985,0.398233615142692,172.908794840123,0.339900415665089,-0.269361902340965,-0.998889768327018,-0.112842212883368,NA,NA,NA,-3.43528998747692,NA,0.937118211223575,10,-85.6778182576347,194.962193892319,8.97648914805927,0.00142018694565544
"752",178.765424383061,0.323680025651348,268.963458212045,0.136174672845881,-0.604798219173776,-1.3185018686667,0.281680107240415,NA,0.412931674588727,-0.576114851179458,-4.99434455384006,NA,1.04361752118747,12,-82.9739845055685,195.236104604357,9.25039986009801,0.00123841601873968
