"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"784",0.924606381028484,3.49415052806449,2.43564213614113,0.107579845636174,-0.67677331378602,0.229571440020649,0.00656073680463796,NA,NA,NA,NA,0.30151459974445,0.0600561313963649,10,-281.753745357594,587.114048092238,9.05356917378276,0.00243994809739946
"9",1.1062933434146,3.62086208674211,2.56152181451602,NA,NA,NA,-0.127172658330618,NA,NA,NA,NA,NA,NA,5,-288.103353386351,587.115797681793,9.05531876333851,0.00243781457687794
"112",0.964913293741381,3.63105568307094,2.44786738174435,0.0832738748329161,-0.0824540849385511,0.295676201588558,0.00921644795615943,NA,-0.0289566111827923,-0.127335852831227,NA,NA,NA,10,-281.777144639657,587.160846656363,9.1003677379083,0.00238351785199504
"400",0.924190356415579,3.45304176137402,2.43451230502001,0.119567518962205,-0.69549221025425,0.14117213290184,-0.0205436502527853,NA,NA,NA,-0.180159991044851,0.30267330981912,NA,10,-281.781053503436,587.168664383921,9.10818546546591,0.00237421919083682
"284",0.95073413778593,3.40356249960151,2.44743053938918,-0.0167414713254805,-1.34325003343283,NA,0.0274786927463928,-0.399355747074982,NA,NA,NA,0.581468002025072,NA,9,-283.134263653668,587.171753113787,9.11127419533182,0.0023705553598496
"655",1.00039727822837,3.61218867236231,2.45954543740713,NA,-0.0570487356583297,0.349517334620226,0.0255358591758305,NA,NA,NA,0.164847322077356,NA,0.0580919230247571,9,-283.1526010287,587.208427863851,9.14794894539602,0.00232748173279396
"96",0.975934998890787,3.633275648258,2.44653610983014,0.0551389872667553,-0.101712754880699,0.312480000920497,0.0170498706566133,-0.0865882802924378,NA,-0.108934970819405,NA,NA,NA,10,-281.804812987487,587.216183352024,9.15570443356887,0.00231847383072542
"592",0.972541271122232,3.636601391099,2.44850758007534,0.0760275397015641,-0.083280701883891,0.313265939821067,0.0114793352471486,NA,NA,-0.117549284982317,NA,NA,0.0070435577616078,10,-281.823528437264,587.253614251576,9.19313533312152,0.00227548607256574
"208",0.973227939853289,3.63547264540668,2.44978900960323,0.0768851738226873,-0.0824034447051974,0.310364965502713,0.0084569418151701,NA,NA,-0.117852042027871,0.00118312268074082,NA,NA,10,-281.824135191404,587.254827759858,9.19434884140264,0.00227410583074548
"352",0.928260482298363,3.5189629104275,2.42706792351445,0.0390248141447032,-0.822792547954477,0.213706744903387,0.0545688042263546,-0.194244056288812,NA,-0.118043995229896,NA,0.343463561527618,NA,11,-280.616667747737,587.633335495475,9.57285657701982,0.00188199628256351
