"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"135",5.59659002984512,1.90855292240302,6.76147926937756,NA,-0.0391728151273049,-0.120444188167789,NA,NA,NA,NA,-0.264886326878794,NA,NA,7,-190.254502057142,396.259004114284,6.08295849638642,0.00603057406395315
"399",5.47579935030232,1.62094316217035,6.9911731162729,NA,-1.39618006772823,-0.452935850126643,-0.244843305243819,NA,NA,NA,-0.477557862124362,0.69935975002693,NA,9,-187.77412627182,396.451478350092,6.27543273219459,0.00547726062278828
"527",5.54486397835685,1.96438013364797,6.88340799602612,NA,0.0691599125295068,-0.0569398604092531,-0.231370684824105,NA,NA,NA,NA,NA,0.0214936145830883,8,-189.425460579067,397.136635443848,6.96058982595059,0.00388851191279466
"48",5.25674018866784,1.90534773452737,6.74373604342494,0.281462851054474,0.116308216049323,-0.0658674325638583,-0.375103827215079,NA,-0.165214114437109,NA,NA,NA,NA,9,-188.132930325229,397.16908645691,6.99304083901228,0.00382592793871729
"80",5.29730364884939,1.90306829905508,6.79079514748382,0.291899728824963,0.156319203655835,-0.00702982015085193,-0.508441170915631,NA,NA,0.148585093223279,NA,NA,NA,9,-188.216441798185,397.336109402822,7.16006378492483,0.0035193966309572
"558",5.27226071708238,1.93563996111477,6.73190252798524,0.241195923174327,NA,-0.00249631547819198,-0.237960511377275,NA,-0.189944145892906,NA,NA,NA,0.175740046460254,9,-188.372409970735,397.648045747921,7.47200013002356,0.00301114796781443
"816",5.1305721899459,1.62889074547017,6.82615032146511,0.350123949574077,-1.63484622607888,-0.194829309085512,-0.307085213892334,NA,-0.195643223921689,NA,NA,0.866067746664324,0.290974084598246,11,-185.670096883399,397.740193766798,7.56414814890081,0.0028755598371833
"864",5.09089131871379,1.64813251211647,6.92350113644077,0.702087351976237,-1.1656682675922,-0.154945927686965,-0.499594783588084,1.52756312426043,NA,-0.0457572330052966,NA,0.801432704046411,0.211536448990522,12,-184.228309461811,397.744754516841,7.56870889894378,0.00286900995329195
"928",5.10715211883173,1.56486934967966,6.92791345440691,0.684610838650867,-1.31908648915657,-0.2841901090486,-0.48110801785635,1.43763926009973,NA,NA,-0.453828531724402,0.840667867898336,0.294918387747683,12,-184.239678196917,397.767491987055,7.59144636915693,0.00283657764558964
"832",5.08822815889303,1.63481845905249,6.9327577656357,0.681388358544699,-1.16307661884974,-0.150658761892011,-0.504729122979987,1.41056496240495,-0.0396915436497046,NA,NA,0.792765196094575,0.26797230031869,12,-184.244918227769,397.777972048758,7.60192643086043,0.00282175276654682
